Pressure(hPa),Temp(C),Humidity(%),Light,LPG,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Condition
100.76290419804285,29.567143943448222,75.28357084092055,149,0.9496080528625737,0.04067887253543731,-0.002220208715701541,0.9684150467981599,0.373924070867866,0.6609002111897919,1.1832166448393309,65.93745489693842,19.843960233306817,-26.457607678995508,Safe
100.83384838434617,29.409197179721943,75.33692195253923,179,1.131759753560796,0.046963384761260045,-0.00955276426310101,0.9583460098185649,0.5611939834654378,0.4817661760887626,0.5519900202960993,63.50163760780755,20.99268853891279,-24.454182825437986,Safe
100.69501207591073,31.916409834588467,71.06712146172791,121,1.0057774364013512,0.04284329986282361,0.02564269518946031,0.9641102665481872,0.30791810595558977,0.2789487157698868,0.7676135016687511,63.69109246839423,19.30000820642817,-26.06744434554655,Safe
98.0084236322144,2.6262375408118572,83.50796864038078,2,3.6313712415738197,0.3876789554553953,0.23163022147459464,0.6528596161877014,4.663865045571399,1.13138648511146,5.3176638794577835,66.87873289714652,25.001107581985,-26.742750848623782,Unsafe
97.61283157341613,44.713482169271614,74.04373074417359,296,2.816341176665741,0.27246100411819263,0.2816130700183379,0.5376466545402268,5.778339620446896,5.001417255361043,4.418803045313734,67.02942184756007,18.036756211083734,-28.583104174766746,Unsafe
98.15930782846826,45.29775360783538,96.71827026406312,263,3.435373322294202,0.394881309647162,0.3130690024464382,0.4716948493266103,4.048409111990198,3.347776016570916,3.6259718006010053,63.24722017828508,24.620642746574884,-43.42333788613193,Unsafe
98.05951805515325,44.98163529322972,86.08901169874363,2,3.0240955814726087,0.19850311676822907,0.17879782331955874,0.5649913402116762,3.551627468116296,4.8846287942052875,8.235498621048418,77.7996885118641,36.120223893441505,-26.811737458004394,Unsafe
101.06435715833985,29.594307560659693,75.09383086990051,179,0.9124474973188134,0.05204610209524913,0.003973521946946846,0.9730184916816009,0.17451622312450457,0.40092215141375065,1.0837678827736974,63.610711808272505,18.765055606462585,-26.099355824832088,Safe
97.64140496054283,47.47069730150582,78.25006976742503,269,2.8937493176544176,0.41789483992366677,0.3596758646301849,0.09526920439756653,5.400903008680634,4.361660170794812,2.452565198549101,71.67510647901051,22.541310756046364,-37.427670193197486,Unsafe
98.13183580713739,4.951202865527686,77.88885175246897,299,3.14702519834336,0.26155479428815565,0.29863815226654755,0.4239991521928571,7.386103376167093,3.3220660032131692,6.847338564593954,67.35398714170617,31.604634151809957,-32.86612038095997,Unsafe
97.82552143307896,41.97660354550068,83.1775710983182,294,2.095336503569329,0.3201400093268172,0.4629304882904314,0.47707069729777046,3.8409388448478348,4.879011919512962,2.7912403108737625,64.15550435351926,27.257070440473182,-30.048392354838338,Unsafe
97.79409894591956,43.313196903085924,85.3887995999554,293,2.8027636532859894,0.33195926497950046,0.2493397191724185,0.33013410283411837,4.430482743019963,4.002469625612736,4.102392397674437,75.8266370890108,23.72948272982223,-38.31453336139933,Unsafe
101.02105230015913,28.885016429984333,72.26039404084185,176,1.0314383494054846,0.04997916202579816,0.014145418143797883,0.9522769597467352,0.012876234357311944,0.11737871496419494,1.1952767906924207,65.10404913648335,20.302685348995986,-25.534148349688095,Safe
97.5326603910587,43.530468610518426,80.0637510272452,8,3.309044008103716,0.33841954921030604,0.28579518872888887,0.3207334371773872,8.20582046214727,4.874293005819311,4.074829055866999,75.07378312001602,24.632079050597934,-30.113528784542606,Unsafe
97.7311912357082,4.583116874861467,80.64943331297209,294,2.965776753666792,0.3028775564080998,0.2814902350578781,0.7424258408466973,2.5208239749499435,6.215680677470017,7.202660329779101,73.58170040270205,36.62349457161709,-37.644733813623496,Unsafe
100.83301426157891,31.78873577442475,74.99566709354423,156,1.1272058982339883,0.04603564170568585,0.02396628479507312,0.9749903440465942,0.30008425184742366,0.24169777978083895,1.0854194633583336,62.335390264966236,21.62614279878311,-25.473170070636037,Safe
100.60838328203342,32.25240017437828,74.45260780753523,120,1.0014273067836434,0.040460605806033556,0.005929636870732195,0.966863184569567,0.32117889062304683,0.6168825960944968,1.395288116903097,62.435758388288946,21.617212574968622,-24.895644062476787,Safe
97.83456280749348,45.048206452954695,82.10592092940745,252,2.725024890279762,0.3609851543799615,0.34947251804539964,0.5088814425572713,5.5477145607982505,2.424735607108933,5.762722562716905,69.49557312226965,21.60478408720705,-42.662531369651596,Unsafe
97.47456860083885,43.4635627838374,85.33601726355106,283,2.4577437718069914,0.277914784119513,0.5129797143083266,0.7120678172134544,5.428388807768482,6.107781530687404,7.0317297477602825,73.37809325464495,23.458950132863713,-39.22794103285769,Unsafe
100.89175452066641,25.095186153135476,78.11593769830584,174,0.9451275092259038,0.05092844901141115,0.011598563919974004,0.9497232485907404,0.5531415681729401,0.3267650303570998,1.1938914401053473,64.42719436187168,19.353772690156198,-23.22468910739049,Safe
98.26227103892283,43.400502376122716,92.5806794828678,293,3.1714631886606712,0.42434691283459636,0.22206246747398828,0.36962228349372384,4.3820799708041855,0.7908344024693355,5.276156816835094,60.56935648024487,25.265296564663096,-30.673551219323752,Unsafe
100.71149002918328,32.914157251073135,74.09487666159727,149,0.9870090217019314,0.05651521991339506,-0.001376856704248166,0.9579850846605248,0.2986957369541084,0.619758877912382,1.1336680977436162,63.26582620122151,20.08199555641356,-24.54271959538476,Safe
97.53797420749649,4.362745192214804,90.41118955763184,258,3.159762335391478,0.4653617268492285,0.31398872328391275,0.6992236429822258,2.2195561496930747,5.315522878587539,2.805263362057867,62.615375362340494,21.30314296270482,-29.040503327932136,Unsafe
100.7746669668845,30.293282568594925,75.28168593311483,181,1.0189696931217662,0.04416400673653995,0.020383788510193165,0.9448065392452315,-0.2664311196221138,0.40976822831820026,1.110348159982184,65.20026174973883,19.536838637914602,-25.411426607116002,Safe
100.937983869974,29.06956626676384,74.42240939460103,151,1.0207960930680386,0.06642276057540439,-0.007613667774733044,0.9629990743836726,0.15887884390556617,0.3115826930490141,0.9085871587911305,64.05467940848176,20.09906907592341,-26.51730621567849,Safe
97.84497987756471,42.42295172747109,92.7970284110956,279,2.577597358909168,0.21695910204303165,0.22957569935102645,0.529612856289915,6.780835047990541,5.166313305427991,4.933243526908901,76.05189027671149,25.206690884831566,-37.714318025556736,Unsafe
100.95541604207148,31.70795195310445,75.82973100072383,157,1.0463288530118107,0.0401973882370249,0.04061946965406219,0.9489681724269177,0.23749145257996707,0.16905434471800046,1.1077596317538525,64.15111043728481,20.76527643836476,-26.739065631104435,Safe
98.0080883468559,1.595036396586825,85.09243035328215,8,3.061119875924248,0.24457704568523392,0.3379838202395174,0.4734675167445361,5.566342010672727,6.068493865750112,6.069613812301047,75.08410246723251,26.6916259439229,-37.3852037038841,Unsafe
100.83416292193691,28.288977284043494,73.75830956143471,183,0.9419476550195277,0.0558857840442061,0.026699045043514065,0.9639467152982297,0.0608233875929631,0.5889205336440282,1.2393262973291304,63.39021709568062,19.86598283332708,-24.985311805270804,Safe
100.82879875949273,31.567166137094585,72.97990812143235,162,0.8937090317546881,0.0370249036001777,0.0024214380399412384,0.9602485750375127,0.23990902623644972,0.6216815507598452,1.5531959228878534,64.09913833941812,19.15828805396199,-23.581759645242435,Safe
98.1313704204309,45.76650358494573,86.86890867016079,264,3.0100938809381126,0.3157890599114486,0.1643993688287501,0.31640772558627417,6.635511019146383,2.5788242463617626,5.940218418391387,69.59287009487275,30.153273646649154,-31.75599728951657,Unsafe
97.81770609638795,44.72537806842224,86.03801675700313,298,2.559622955198635,0.4798725018351312,0.22647989652367534,0.8312416504114591,4.513877602238267,5.004575872287008,7.140730320459859,76.35946210969328,24.44593719860456,-36.941215267607696,Unsafe
100.92807344585604,30.763678121681966,75.32612213485884,191,0.9992270777745261,0.04805091719647319,0.021337700968670645,0.9659355672228086,-0.2880777269328561,0.6311801553059522,1.038947238943755,63.981291243554104,19.611481546911115,-23.875887280013988,Safe
97.8055069189569,3.099728494232986,84.00657443525519,8,2.468177061635028,0.2305517124137782,0.20450113521133595,0.507351645309886,5.722443192801761,5.447747620533186,5.450663777495605,78.35495857644305,27.118417998135776,-31.080178760553764,Unsafe
98.34186666080764,2.8027591496443756,92.10252143635532,5,3.6173759570223973,0.1968044757905565,0.35954908976392574,0.3820210487074218,4.735661288711256,5.144557930768578,1.999556277106128,66.10581478589782,31.755364462065696,-30.56904405707602,Unsafe
100.87289091555627,27.925468518074542,76.23726024021948,161,0.8683729958925901,0.057614217673969924,-0.002599814784383158,0.9563959001443014,0.2451429938574797,0.36857003384228715,1.0684702358059213,62.40567150671854,21.693566469528292,-23.804779328478286,Safe
97.76056779848892,44.00167580822913,81.13787836292262,261,3.681616281847226,0.3614318340161979,0.3763943344742004,0.493175448508409,7.0222104253435225,6.695596635945568,6.197075828880722,66.72917972428945,22.789814258050622,-29.709349506338157,Unsafe
97.39479836056327,6.627961720395483,85.64308725202483,287,3.318662341511536,0.46163000427219164,0.16072645278330033,0.4930898752092073,1.7665732501039715,4.541235336289065,4.502768292466645,73.13306818631536,25.227819405709493,-31.88296430860042,Unsafe
100.78432579242177,27.25525079940119,75.06208979552471,121,0.9834228802398545,0.0391825251270116,0.0156568707966939,0.959392685896145,0.6102310089191407,0.06672383131684434,1.4376113518577254,64.5319906076118,19.186987878279627,-24.266010772581435,Safe
100.77380335636815,28.984640435068677,75.60479768847645,123,0.9214646857487947,0.06046920127650012,0.015699503053413826,0.9672146627378507,0.4270793864429794,0.7579513056750748,0.9477200150089754,64.1204999587893,18.971325666870918,-26.278022583436375,Safe
100.64111815246798,27.222183657941784,73.80979312270455,120,0.9372266093915494,0.04711961126077924,0.024185313451480367,0.9351219134346491,0.5553930772176375,0.5676046962203416,0.7585956704285569,62.92468760695076,21.676393027208203,-25.94550687994273,Safe
98.03717116400901,44.53075140524229,89.24244663818895,270,2.677591189235576,0.39824943391405765,0.42960834490794353,0.40661154484923595,6.760900388211294,2.3429106437672056,5.527378974138987,76.1111385417742,27.592464229820617,-22.968880385733804,Unsafe
98.13709020936004,6.120030294815853,74.9049038747956,5,3.6717451040920315,0.11876654162292777,0.5258827121908188,0.3643386534969607,9.204873353963677,4.487580855720031,4.31816658781613,68.76336133461089,22.99605177510255,-22.37801731088389,Unsafe
97.96241774878234,47.00848333382384,79.47662185431174,284,2.487178878731079,0.25634841136237324,0.4456232528853321,0.48923005775061196,3.499078450502445,5.617502561983738,8.8419093341605,69.39651875796487,13.222368486740145,-31.7496171173701,Unsafe
100.9489863438602,26.798192043046967,73.3430059504395,186,1.0312069597794968,0.051499316700633915,0.003800658125951039,0.9840737758393121,0.33451882078297324,0.41145498956306764,1.030323765472126,64.02542670261164,20.18780254789109,-26.593717015351032,Safe
100.74207998422787,29.55005340142337,76.27247475075785,164,0.9489304730245838,0.039214629274880036,0.0010506264645863475,0.9502676822467194,0.10725698642863504,0.4223804185800799,0.7222029727655084,63.30862550258606,21.04513454838427,-24.176690547895817,Safe
100.76921915288611,28.32282840310554,73.22663815543308,132,1.1349325062945845,0.06661441013728396,0.008526996027449815,0.9546733902749124,0.14651579998566502,0.3247230533109393,0.7236009354813618,64.24990170911772,19.000247198911868,-25.783522184135382,Safe
97.53377720060912,47.91052098743696,83.5463139009776,8,2.6061299195521848,0.2262002050053876,0.29761315959952717,0.07395328084261638,2.1000488031965876,4.368677501997034,5.951392064425199,65.99213030960661,24.01194760989159,-43.06729704068816,Unsafe
100.7045609871427,25.320806872713202,74.2969264027591,158,1.085765962320202,0.04840061470036573,0.009809837920973112,0.9499747063536219,0.296297372801522,0.4422682722159723,1.064543712067618,63.17276905644768,20.51934651424117,-23.46726108699742,Safe
97.8997542855637,6.009732306355602,83.0462079346774,3,2.138828321565107,0.10667099283344267,0.4069144263935914,0.345312501626468,5.264372939029773,4.7705657517508415,3.22724971872004,74.2573861877785,24.362685158913077,-36.18867538519192,Unsafe
100.78130948774395,29.904418245252923,72.87747473410681,163,0.9345626653886985,0.04297448882879836,-0.001932601156384257,0.9382331861072781,0.2217931997539016,0.440378946129407,1.434568459074661,65.5628135662081,20.555640239633533,-22.915522769458438,Safe
97.5873097733641,10.886096670537242,88.62245530190864,270,3.1209010357778744,0.3301407069781117,0.2963419960123154,0.15243907683070007,5.0360945049364485,7.421349105084394,3.8007200103575927,72.05976499530905,29.257955229465985,-39.54840219656238,Unsafe
97.89042770675304,9.071747070363585,87.34489039074234,4,2.5136177416199996,0.3406622034222674,0.2827370865709165,0.6277354279760602,4.872852921627757,2.0981442177775516,5.151152745340076,75.24432070937681,24.853917970730073,-31.12442439205457,Unsafe
98.62632379576254,44.14734637026348,89.31785679567906,9,3.194076548232088,0.3167298900545533,0.323000278630559,0.17255036280706704,7.216076418966093,7.344172324498324,6.061140049925048,62.42297682534584,24.394255874314933,-27.80737112303573,Unsafe
98.02523140693485,43.798908269080336,87.96714444424269,0,3.7082058958501465,0.3773239986665759,0.284216249015974,0.5616584127277642,3.7992286142577885,5.279307379130701,5.146673489556274,74.84384947840677,29.835890612194746,-32.530113088971774,Unsafe
100.7032888945399,32.87350934509911,73.59660004598435,194,0.988906806437049,0.05976309126481103,-0.004528494590723608,0.9678400641091417,0.2684552083491793,0.22898840889641353,1.2065200808035954,62.189868675003986,18.08729348293578,-24.6375235411947,Safe
97.73316537522814,44.34303405717893,78.49338460547177,292,3.112169828389041,0.39040175547613143,0.27025177991261495,0.7623967477147893,5.641571451865368,5.388103887211748,2.459877822575936,71.43477927150855,20.840225412527744,-38.19141363264247,Unsafe
98.60286377285759,3.0782207288679233,87.65184530454596,5,2.4301814404454944,0.46047319941388665,0.36228788238420384,0.33575627515825784,5.254377877514241,4.752625373197952,3.0548370620686343,70.18091971978302,25.953476438602195,-25.343734526740505,Unsafe
100.63711098164255,32.54497489319748,78.78277569910068,169,0.9537903981348601,0.04526160652929084,0.00985547729121721,0.965462842480037,0.30128445396218756,0.4127228218946863,0.9780780392148338,63.911637040794666,19.62998897011787,-25.258796062667102,Safe
100.72840241930737,31.377676494065568,75.93356510052972,138,0.83302208279316,0.06764686934262719,-0.0024150123094912254,0.9518369459094516,0.563153301656432,0.14937859061235692,1.1512703138574762,62.586975654658225,21.246694736529587,-27.16987768704086,Safe
98.14776865335763,44.082678065648665,89.21087782574435,268,3.7641602930341853,0.24949256115896426,0.2950980829518365,0.6102319548846293,3.256985276683973,5.458099476504238,5.0443929945182004,83.88649705784562,25.499347508325368,-29.21530117217834,Unsafe
97.88223723253071,46.384239010176984,87.94762523088339,0,3.115219443855252,0.23439582601910233,0.4474046600146101,0.7663176064975399,6.588491182001935,4.1482768271968045,6.078288235900301,74.89184968884886,18.884015491394283,-26.527441191507513,Unsafe
100.95039929885827,24.698060383213978,77.18301370384492,157,0.9643467910055923,0.05238296262121449,0.004322809652243092,0.9577847790331528,0.13426839273244107,0.6843269436707695,1.012726648073711,64.95151406294295,21.222203346207937,-27.17432356408665,Safe
100.86971028559083,32.36490765321061,76.16900643223862,185,1.044965590662585,0.04777458164085602,0.0012748468440812854,0.9504017200308635,0.4950102190606937,0.594064462105658,0.6288324458099352,65.09675342679994,21.880435146402654,-25.715916850758532,Safe
101.00807659040392,26.511338561443484,76.16448895512752,180,0.9540323131510706,0.03474264096796318,0.003021262313841128,0.967572669335354,0.3046659017294354,0.4064801319010008,0.7847005463180716,64.22128612173053,20.64450627527381,-24.694127944903972,Safe
100.82740057850856,30.10061304551064,75.4869914776158,181,1.0928097776616195,0.038772779784377015,0.013824097461840507,0.9616645220821305,0.3984902528016298,0.5578337287815636,1.4910600279821788,63.36226001574868,19.469003044998182,-25.623140526424763,Safe
100.90971527117537,29.04232508798319,73.27444847191376,142,1.0967487749238638,0.04439064785776253,0.002179761348925606,0.9600276183588393,0.3852239052809323,0.46336173085657556,0.7309030327495556,64.6820595085768,19.607685231266096,-25.422512734422043,Safe
97.99959890143938,47.24843760637969,79.3266733505928,255,2.562078796752445,0.21942003451157951,0.40102745868360157,0.4911277088976877,7.7569347109076165,3.6569755860389086,4.89044327932235,65.38793507578023,25.036813407117837,-42.392734684994,Unsafe
97.74508372355669,44.03403214785432,81.68281921390256,297,3.1588977753616847,0.23364703286907684,0.25012736999261764,0.36601587111230316,2.9965051345805676,4.0449693155128985,5.746042427462413,70.3203033509309,22.808915318089205,-27.52246265601388,Unsafe
100.79007072899583,27.008243603889163,76.76420956448176,128,0.938659733645906,0.04697530313511872,0.006118231814587712,0.9617041622237549,0.3321147962099729,0.5006092040306829,1.08738763394927,65.19064627478635,20.949554135441325,-26.484897968449904,Safe
100.90546663120432,30.92688614472164,76.09304526194408,147,1.0628625232841216,0.037306047933843955,0.0030432862215179794,0.9491580860897767,0.3939143636696865,0.6428206999440185,0.9692347945603267,63.12707032326043,19.980250906465372,-25.48657989067381,Safe
100.96643170981245,31.449447715788516,73.27086854544339,164,1.1695388458451963,0.03468892497444278,0.01514254756017835,0.9657205744171414,0.2875617966001378,0.7248706719741005,0.9331845538040119,64.5646059258936,18.980335661307883,-25.023552150874238,Safe
100.7419583152782,32.2377632405968,78.66784530438757,153,1.2426716486345524,0.05432959825360696,-0.0037761750075423726,0.9543522599582905,0.5042766590858797,0.917688554573985,0.6828033375524083,62.12007561486095,21.870965175371783,-24.610385822629095,Safe
97.86667001212312,5.110085114562087,82.61801119699243,2,2.8643622000760818,0.23613523607570475,0.1301730327592964,0.40323445112878553,3.7519450033687543,5.229781415670717,5.881397603056492,65.98907665098558,26.86748680863503,-39.781228914333376,Unsafe
98.22499744947855,7.797024710903425,83.00299981919727,2,2.6198181793919346,0.260638841796699,0.3382433315692535,0.23756735976089643,4.205769336864295,4.917056444001704,2.8019215509362816,78.98332600837509,20.73252259969329,-38.34718456816745,Unsafe
98.29591295177178,1.9143935635142006,84.19684440237253,4,2.9123107720506547,0.34915056472467837,0.2990711438432184,0.5613962145372475,8.626815397030846,4.314242276884872,5.556697269289339,67.45393318700432,20.768201400565136,-37.92453826708885,Unsafe
100.94558223221468,31.409013079649448,76.57811337475104,158,1.1126296559324147,0.057732543213170506,0.0019901920668229153,0.9750642172200158,0.0537062502811583,0.761496837908669,0.7801543499283713,63.648175827662776,20.63926953785692,-26.466207830896167,Safe
97.80329374227011,2.9020925292880455,80.53676288283889,279,3.4110610029094697,0.18839672369905203,0.302001796829923,0.900038436704435,6.107136543527248,5.901514023424719,8.71463240149032,76.22824782118487,27.825621836763016,-36.55363424972234,Unsafe
97.80143068514396,5.085456261011912,88.47018202738361,8,3.253674830440185,0.0801439260642989,0.33849352518922926,0.6527897231389845,2.3326785546435205,4.369954103429974,7.985319633014294,73.29914148865574,27.234861364854332,-30.04520342437757,Unsafe
97.74387610163578,1.5771285459304916,87.19299223192154,273,2.045471824824433,0.37695651437810074,0.41183812821105803,0.22629597145495667,5.656865981163098,7.114358259228865,4.101992759256934,73.36818182854311,11.072970636371595,-29.509019408782944,Unsafe
100.72151016869178,31.296560867687717,74.75810370278444,194,1.0419532443907027,0.056342411430592224,0.014752855893198916,0.9623151273929557,-0.3703221033809357,0.44248179610996236,0.8116820965298709,65.21073953893908,20.619037198286293,-25.458136987213734,Safe
100.70768673895421,31.007636836880362,76.73569388606259,166,0.9621913899016665,0.03999668675394426,0.0032225502947514847,0.9651390784965891,0.33591635638791956,0.5701260198547118,1.0978374260295327,64.63472146856176,21.109699841956225,-24.59018134307149,Safe
100.8336160046276,29.05308381273528,76.25661385094233,179,1.0447399346466792,0.04244496665400246,-0.0010166191537940225,0.966362931684386,0.24417830502006121,0.7055408813211379,0.8422118462481859,63.52917102348617,21.150296026301394,-24.72015733900239,Safe
100.73108121819104,33.471927606330496,75.39582156692529,194,1.0650281574959704,0.0656735300195941,0.007016965054485532,0.9816365649922474,-0.011516557172346786,0.7108727096774408,1.334304047081082,63.79596941901894,19.81394349485712,-23.9572348241556,Safe
98.72090545753565,45.87305933562512,79.99803715257259,265,3.6247653618258635,0.3421173226581947,0.37998062928201565,0.16011621098046347,4.559166145003583,2.841606110211408,9.326201885361224,75.7227517287219,21.59516108357269,-42.68319450474801,Unsafe
98.28996327515618,43.6473336971115,86.28766576564492,287,2.635065206768704,0.4974396744480029,0.14419272641464864,1.0666991223788544,4.218726938497296,5.366893152436271,3.8504071647910325,66.91683220072272,21.075850482836834,-31.993710189781822,Unsafe
101.00198378916542,26.339217736181705,75.76015741688354,122,0.8881380665566441,0.07543667895301528,0.011828069092053367,0.9590589735154048,0.23557208496198723,0.6563598622625824,1.1135373501869172,65.00349845355287,19.37208347740192,-24.659882293595356,Safe
97.7675111527808,8.933833925016508,84.80427986515829,262,3.537610770590958,0.40472764085594626,0.38634372801898786,0.4968873822259412,-0.9084978824840624,3.7165457126957415,3.748167964630796,65.10872530969762,25.61121502273533,-37.09481722760617,Unsafe
97.86566670114598,51.82837405196012,84.92650265435499,277,3.055799858450757,0.537160358016777,0.32996955555510915,0.5526491843453163,3.564190214181576,8.418414308705927,8.878065401595958,74.26340187913506,28.269166115311897,-36.173826757194085,Unsafe
98.66165887047963,2.4818687481385076,88.93508284820446,296,3.2444636198195145,0.254369696747738,0.452892899481374,0.5730741844430628,3.165689017257903,6.339616196018676,7.117561346980494,70.99065825567938,27.397208458716342,-35.34876714614399,Unsafe
98.09013381792883,1.6958064106565458,81.55703673367431,282,3.067083207997922,0.3428342050660725,0.2288537805916295,0.4231086242045817,4.177950126993654,7.043245968146078,4.242480326793814,80.41330161054898,27.154312095075188,-41.37841329997866,Unsafe
100.67466518068781,30.69728868866844,72.17835100382425,196,0.8825529473233283,0.05717990309916171,0.026755473935444855,0.9767979168508395,0.4469787006948677,0.3833175288263741,0.7398196486971749,62.59979495663089,17.193782890501456,-24.30614423699208,Safe
100.92919466965668,32.6976588408783,77.94064154407297,136,1.0325431758536299,0.04337869154532401,0.004021916135146405,0.9633881460081073,0.10116398151964254,0.5786538446940444,1.2825989511253661,64.3257073578132,19.63041447108286,-26.29812688505463,Safe
97.91819659052597,5.157586036415692,85.83681226755851,5,2.3395373469683496,0.08763169826751704,0.3289653698209758,0.509174288976913,6.558059735260259,2.779148501495115,6.519845486094943,77.64652097243443,26.311073661184274,-38.0496814722333,Unsafe
100.81963044169244,28.404372503325327,76.25676407207524,195,0.9760492631235056,0.05133106902463963,0.00867756945876617,0.9440785647220566,0.4748353834476646,0.5747536856186989,1.2203913394794847,62.46124447572475,20.50713448954527,-25.234659337546564,Safe
98.00059305342674,2.3099710321386624,80.69475163917213,251,2.818434176591461,0.385440200112072,0.3341215842492033,0.8000549218001975,5.149019187653545,7.051264227745165,10.28402382098524,72.99049577523733,25.24664082897422,-31.387765073895103,Unsafe
100.79283259634425,27.95236296102189,77.57681268035698,168,1.0464516605242848,0.054515159420189696,0.016438026017043184,0.9668396163747445,0.2710951829292191,0.6336201903513425,0.9621584681008646,64.57930343687222,20.497291777830775,-24.23715270920188,Safe
100.79552351926135,28.322620952592214,75.80564344216596,194,1.0447861747751794,0.053710940513139224,0.010479614459815467,0.9633184386325852,0.21524471771039383,0.17652740997828642,0.8566720259895511,64.15705458140944,20.162744414846397,-24.95862094741415,Safe
97.87513693584812,5.098649673399119,86.04331741624958,4,2.388389884969035,0.4424627732077243,0.4551245266427729,0.6764572985198432,3.47682426992756,4.3879720912851825,5.290854434811519,66.48144800334283,33.461732862316026,-34.27836764136982,Unsafe
100.7803650150915,29.85679748117187,74.92555552698032,156,0.986908402723025,0.03965045135467868,0.008100056128176205,0.9644839029361586,0.18224729275864082,0.5018583505061825,1.0278685187242529,64.45253489182133,19.866420158694783,-23.914133658132194,Safe
100.95728146409172,30.500904815455556,74.56168796057388,161,1.1227720877139178,0.05542826559319025,0.018487665026064234,0.960304955047536,0.03558013601102844,0.27706292774800406,1.1492519414933184,64.1708318984133,21.260207406078838,-24.706737896753204,Safe
100.74445228808398,28.725225745386965,77.37803306221511,124,0.8750824938675952,0.05571480696576985,0.03501698212860443,0.964696207893755,-0.03980144096873356,0.5354750783679092,0.633836925161263,67.16737167206416,22.235674686984474,-25.665938482795397,Safe
100.95986471705046,31.121838895882476,74.40903936394167,156,0.9906565929083,0.05228982425061078,0.012395765403632087,0.9690392275073685,-0.007933303854664009,0.20274459400994121,1.105791587278504,61.96103872299459,20.183300212104992,-26.180292939589894,Safe
100.54460788650981,31.86863982247855,72.26624260316916,126,0.9775234598107316,0.030560125705148673,0.0369971414041951,0.9559379776137816,0.06753856872247643,0.4534656182960003,0.7907044114751143,64.38696529885455,21.36765733147015,-25.99345622605668,Safe
100.73269531548729,29.946726711109672,73.82352708082463,176,1.0663656027937674,0.05463666571680882,0.013606791756929961,0.9603413198151157,0.45730800539678385,-0.08273448840899444,0.8498389389824519,63.906387590716555,20.70453479910251,-23.510234859931433,Safe
97.67401244691389,43.20776994312683,88.02729208410267,290,2.6958867462776204,0.33631156277445234,0.3311109991143195,0.1220701415807694,9.030550220921281,7.581288921845094,4.205609367708025,64.48865129772072,26.73780806901776,-34.566511502928016,Unsafe
98.1464314453158,43.263872186649536,80.51006179227805,271,3.8738437321414922,0.2050042045753218,0.27564736108147325,0.3112270819154306,3.733044015126155,6.328775068471254,3.6413904612685286,65.87864411341495,28.984979318611373,-32.74630604978226,Unsafe
